meter_id,customer_id,region,date,consumption_kwh,cost
1022,81,East,2023-07-16,14.51,72.55
1013,117,South,2023-09-17,10.83,54.15
1055,86,West,2023-09-18,38.82,194.1
1019,197,West,2023-09-11,12.58,62.9
1085,165,East,2023-03-28,31.75,158.75
1079,145,North,2023-01-22,18.72,93.6
1059,82,East,2023-11-14,28.13,140.65
1020,20,West,2023-08-22,41.78,208.9
1044,2,East,2023-09-02,44.69,223.45
1037,138,East,2023-01-22,47.59,237.95
1066,32,West,2023-07-15,6.24,31.2
1082,159,South,2023-03-27,16.39,81.95
1069,74,South,2023-12-07,14.96,74.8
1078,38,South,2023-06-11,44.67,223.35
1048,27,South,2023-08-18,32.02,160.1
1042,187,West,2023-01-13,40.17,200.85
1031,179,West,2023-08-22,12.72,63.6
1042,146,East,2023-02-25,27.85,139.25
1084,67,East,2023-04-17,46.53,232.65
1028,140,South,2023-04-06,24.32,121.6
1086,13,West,2023-11-07,28.33,141.65
1020,164,North,2023-05-08,27.03,135.15
1051,116,South,2023-08-06,24.05,120.25
1074,63,South,2023-04-13,19.64,98.2
1014,22,West,2023-09-29,48.3,241.5
1021,28,West,2023-12-06,26.72,133.6
1027,141,East,2023-06-05,23.56,117.8
1058,41,East,2023-09-27,39.59,197.95
1002,20,North,2023-01-17,43.12,215.6
1012,179,South,2023-11-08,43.87,219.35
1056,140,North,2023-03-07,27.53,137.65
1055,71,North,2023-07-02,13.11,65.55
1012,164,East,2023-03-08,10.87,54.35
1020,26,West,2023-09-07,25.34,126.7
1033,153,North,2023-03-15,39.53,197.65
1083,44,East,2023-08-21,24.75,123.75
1061,35,North,2023-08-06,23.21,116.05
1078,168,East,2023-03-21,34.33,171.65
1051,44,West,2023-03-06,5.85,29.25
1068,127,West,2023-04-06,42.89,214.45
1072,63,East,2023-10-25,45.23,226.15
1065,112,East,2023-05-31,11.36,56.8
1066,104,East,2023-08-04,30.13,150.65
1065,178,East,2023-04-19,22.74,113.7
1093,141,West,2023-01-08,10.27,51.35
1063,14,West,2023-05-09,7.29,36.45
1033,36,West,2023-07-21,29.21,146.05
1059,29,South,2023-05-30,16.21,81.05
1043,182,North,2023-02-20,29.51,147.55
1005,144,North,2023-08-06,17.82,89.1
1065,78,North,2023-03-24,10.93,54.65
1016,111,North,2023-11-08,45.33,226.65
1055,16,East,2023-02-12,43.1,215.5
1052,21,East,2023-01-15,24.47,122.35
1034,17,East,2023-02-06,9.86,49.3
1047,113,West,2023-11-27,13.84,69.2
1014,1,East,2023-10-22,25.75,128.75
1060,110,South,2023-03-06,45.67,228.35
1048,103,West,2023-04-23,20.48,102.4
1004,104,North,2023-04-22,25.52,127.6
1008,110,North,2023-07-07,17.25,86.25
1010,62,North,2023-12-08,46.52,232.6
1044,159,West,2023-05-03,37.84,189.2
1060,27,East,2023-02-21,19.07,95.35
1062,96,North,2023-12-13,11.28,56.4
1057,66,South,2023-03-17,27.83,139.15
1044,75,South,2023-07-19,33.46,167.3
1003,75,West,2023-06-24,47.09,235.45
1083,184,South,2023-11-28,30.36,151.8
1081,148,West,2023-09-02,17.42,87.1
1030,198,North,2023-04-13,37.36,186.8
1044,157,East,2023-12-22,40.51,202.55
1069,155,South,2024-01-01,29.63,148.15
1057,80,North,2023-08-29,7.48,37.4
1083,193,East,2023-08-03,14.49,72.45
1020,109,South,2023-06-20,7.52,37.6
1060,77,West,2023-02-07,17.15,85.75
1047,49,South,2023-02-13,11.9,59.5
1048,135,East,2023-10-19,5.27,26.35
1036,26,South,2023-10-24,20.88,104.4
1085,165,South,2023-03-05,41.61,208.05
1094,14,North,2023-03-28,20.34,101.7
1072,153,South,2023-02-09,43.53,217.65
1052,49,West,2023-05-13,23.93,119.65
1010,138,West,2023-12-19,20.26,101.3
1086,116,West,2023-06-01,39.54,197.7
1028,52,East,2023-08-24,24.63,123.15
1041,198,West,2023-05-27,20.83,104.15
1053,49,South,2023-06-08,10.99,54.95
1003,57,West,2023-10-20,21.76,108.8
1030,144,North,2023-07-23,17.59,87.95
1054,119,East,2023-06-22,34.76,173.8
1099,21,West,2023-12-29,30.33,151.65
1001,195,East,2024-01-01,46.65,233.25
1041,29,North,2023-08-07,21.72,108.6
1060,50,South,2023-04-22,22.02,110.1
1029,197,West,2023-01-08,30.2,151.0
1008,30,West,2023-06-11,27.45,137.25
1004,173,South,2023-05-25,28.43,142.15
1020,111,West,2023-06-07,8.73,43.65
1046,175,North,2023-09-30,20.54,102.7
1026,39,South,2023-10-03,31.45,157.25
1013,152,North,2023-01-14,10.32,51.6
1096,32,West,2023-07-18,20.02,100.1
1057,70,West,2023-01-20,6.95,34.75
1077,119,North,2023-09-09,10.87,54.35
1028,58,North,2023-08-12,8.64,43.2
1085,83,North,2023-09-22,20.88,104.4
1039,80,West,2023-02-24,25.26,126.3
1083,139,North,2023-08-15,31.54,157.7
1071,135,South,2023-01-29,36.76,183.8
1073,175,South,2023-05-24,21.99,109.95
1011,100,North,2023-03-02,35.52,177.6
1015,51,North,2023-07-09,47.31,236.55
1026,171,East,2023-08-31,42.3,211.5
1071,182,West,2023-04-12,35.63,178.15
1082,26,West,2023-12-10,42.38,211.9
1016,190,South,2023-01-22,38.88,194.4
1019,109,East,2023-03-13,40.61,203.05
1097,129,North,2023-09-29,29.2,146.0
1033,70,North,2023-08-27,49.91,249.55
1066,98,West,2023-02-27,34.55,172.75
1094,137,East,2023-09-01,48.86,244.3
1026,30,North,2023-12-24,13.1,65.5
1019,49,East,2023-07-16,22.63,113.15
1029,164,South,2023-11-08,30.1,150.5
1039,38,South,2023-04-23,35.72,178.6
1037,96,South,2023-01-16,30.35,151.75
1002,92,South,2023-08-10,30.31,151.55
1090,30,East,2023-12-07,23.08,115.4
1077,143,South,2023-12-02,25.7,128.5
1079,115,East,2023-07-27,32.05,160.25
1062,149,West,2023-03-02,23.63,118.15
1094,105,North,2023-11-19,18.64,93.2
1046,172,North,2023-05-29,25.75,128.75
1095,115,East,2023-06-03,16.29,81.45
1090,87,South,2023-11-19,34.34,171.7
1084,165,South,2023-08-10,46.54,232.7
1018,104,North,2023-08-30,36.53,182.65
1076,22,South,2023-03-16,43.0,215.0
1023,190,North,2023-09-02,36.61,183.05
1052,165,South,2023-12-05,32.45,162.25
1015,136,West,2023-07-27,48.11,240.55
1028,122,East,2023-01-15,35.57,177.85
1085,83,North,2023-07-13,5.68,28.4
1050,126,South,2023-09-24,9.95,49.75
1053,73,North,2023-07-20,38.48,192.4
1096,54,North,2023-01-06,44.98,224.9
1000,97,West,2023-11-01,25.52,127.6
1005,58,West,2023-09-14,46.92,234.6
1050,88,North,2023-12-19,15.17,75.85
1055,78,South,2023-06-21,36.57,182.85
1088,177,South,2023-01-29,46.99,234.95
1022,145,North,2023-04-11,39.82,199.1
1093,115,West,2023-02-02,45.87,229.35
1006,110,West,2023-01-02,42.48,212.4
1028,182,South,2023-02-26,17.6,88.0
1041,131,South,2023-12-30,6.38,31.9
1092,33,West,2023-05-29,33.42,167.1
1085,72,East,2023-05-08,44.33,221.65
1070,62,West,2023-11-24,23.62,118.1
1012,49,South,2023-06-15,40.31,201.55
1065,106,North,2023-07-24,9.33,46.65
1011,54,West,2023-06-20,23.34,116.7
1063,178,West,2023-03-05,32.46,162.3
1050,142,North,2023-05-02,31.5,157.5
1011,53,South,2023-08-28,29.85,149.25
1094,78,South,2023-07-05,9.39,46.95
1036,142,East,2023-01-20,39.56,197.8
1052,68,North,2023-02-03,46.9,234.5
1041,157,East,2023-09-09,27.4,137.0
1053,10,West,2023-04-14,42.79,213.95
1043,101,North,2023-05-20,22.07,110.35
1081,159,South,2023-11-09,8.6,43.0
1035,68,East,2023-10-22,44.28,221.4
1032,184,West,2023-04-04,32.7,163.5
1096,145,East,2023-01-04,25.05,125.25
1077,153,North,2023-04-09,30.39,151.95
1000,193,North,2023-07-08,16.66,83.3
1033,125,North,2023-07-29,26.26,131.3
1094,78,West,2023-02-15,30.32,151.6
1067,35,West,2023-08-15,26.46,132.3
1073,7,West,2023-02-07,43.34,216.7
1034,85,East,2023-04-12,38.72,193.6
1047,112,South,2023-12-04,48.53,242.65
1047,120,East,2023-08-28,29.95,149.75
1016,107,West,2023-03-01,15.28,76.4
1027,29,East,2023-04-27,44.76,223.8
1004,44,East,2023-07-16,24.9,124.5
1029,85,West,2023-03-07,8.08,40.4
1026,118,West,2023-10-28,16.1,80.5
1072,99,South,2023-02-26,31.79,158.95
1069,191,East,2023-04-09,38.12,190.6
1086,144,East,2023-11-27,6.56,32.8
1066,1,West,2023-02-24,15.76,78.8
1035,88,South,2023-07-09,38.99,194.95
1056,156,North,2023-11-12,24.55,122.75
1033,86,South,2023-06-07,34.12,170.6
1044,65,East,2023-03-01,42.76,213.8
1080,121,North,2023-04-21,30.33,151.65
1026,32,East,2023-08-17,11.2,56.0
1001,186,East,2023-09-17,24.51,122.55
1096,123,North,2023-12-31,15.8,79.0
1089,70,West,2023-11-12,30.76,153.8
1027,38,East,2023-01-17,15.42,77.1
1064,104,North,2023-05-02,42.52,212.6
1061,83,East,2023-05-23,5.77,28.85
1056,200,South,2023-10-02,42.95,214.75
1059,56,East,2023-08-31,23.82,119.1
1057,65,South,2023-03-22,49.12,245.6
1067,170,South,2023-10-15,10.25,51.25
1100,142,South,2023-09-21,13.71,68.55
1002,22,North,2023-01-05,38.83,194.15
1060,171,East,2023-03-27,29.26,146.3
1037,31,West,2023-02-18,37.1,185.5
1058,117,South,2023-07-03,36.81,184.05
1091,47,West,2023-01-05,30.57,152.85
1073,50,South,2023-11-15,49.88,249.4
1003,183,East,2023-04-20,32.87,164.35
1064,1,North,2023-03-11,38.85,194.25
1070,60,West,2023-07-16,47.87,239.35
1089,124,West,2023-10-15,23.2,116.0
1007,15,North,2023-06-09,11.82,59.1
1057,169,South,2023-01-13,24.15,120.75
1026,143,South,2023-09-21,17.18,85.9
1073,49,North,2023-09-22,44.14,220.7
1010,198,South,2023-02-10,40.96,204.8
1080,182,West,2023-12-27,38.93,194.65
1030,163,West,2023-09-08,10.2,51.0
1001,39,West,2023-07-07,5.94,29.7
1096,107,North,2023-12-18,7.4,37.0
1069,133,South,2023-05-22,41.27,206.35
1066,195,East,2023-10-26,24.67,123.35
1036,8,East,2023-01-13,15.18,75.9
1095,94,West,2023-10-27,18.83,94.15
1040,129,North,2023-09-16,33.23,166.15
1048,198,West,2023-09-10,5.01,25.05
1006,171,North,2023-06-11,36.55,182.75
1008,109,East,2023-06-11,15.14,75.7
1078,59,South,2023-03-24,34.3,171.5
1008,140,South,2023-08-07,11.45,57.25
1098,135,East,2023-08-09,47.7,238.5
1058,70,South,2023-08-25,7.81,39.05
1047,77,West,2023-09-16,48.55,242.75
1049,81,West,2023-06-15,40.87,204.35
1065,135,East,2023-01-11,33.06,165.3
1008,78,West,2023-07-27,10.92,54.6
1073,125,East,2023-07-04,22.01,110.05
1000,12,North,2023-10-22,31.01,155.05
1064,174,South,2023-04-21,41.27,206.35
1009,164,South,2023-02-01,30.15,150.75
1067,154,North,2023-10-07,14.08,70.4
1072,200,South,2023-03-08,6.04,30.2
1005,53,East,2023-10-22,47.0,235.0
1063,45,North,2023-10-31,37.71,188.55
1075,19,North,2023-06-30,40.42,202.1
1044,72,East,2023-03-04,25.24,126.2
1040,51,East,2023-10-01,48.86,244.3
1036,175,North,2023-10-25,30.38,151.9
1014,67,South,2023-10-09,30.23,151.15
1085,155,South,2023-06-08,36.01,180.05
1033,133,North,2023-11-25,6.55,32.75
1085,175,South,2023-10-16,26.04,130.2
1078,138,North,2023-03-24,49.91,249.55
1005,4,East,2023-11-16,36.09,180.45
1090,36,North,2024-01-01,48.3,241.5
1081,197,East,2023-08-22,40.7,203.5
1074,90,East,2023-07-29,45.21,226.05
1008,187,South,2023-10-02,38.2,191.0
1012,9,West,2023-09-12,35.34,176.7
1020,18,West,2023-12-03,19.83,99.15
1042,140,West,2023-05-28,35.7,178.5
1085,79,South,2023-01-20,34.36,171.8
1003,27,South,2023-11-06,40.41,202.05
1088,196,North,2023-03-02,45.47,227.35
1080,161,North,2023-10-07,24.35,121.75
1066,34,East,2023-05-01,48.2,241.0
1015,166,East,2023-08-03,15.0,75.0
1085,125,West,2023-08-03,8.77,43.85
1088,27,East,2023-12-18,18.46,92.3
1014,194,West,2023-01-17,25.62,128.1
1044,41,South,2023-10-21,47.58,237.9
1048,92,West,2023-05-17,22.06,110.3
1028,18,North,2023-01-01,23.03,115.15
1022,117,West,2023-03-29,10.41,52.05
1060,86,West,2023-04-12,7.66,38.3
1080,163,South,2023-12-21,25.39,126.95
1033,185,West,2023-01-01,11.36,56.8
1073,37,South,2023-10-03,37.3,186.5
1042,151,West,2023-09-09,39.74,198.7
1000,117,West,2023-02-26,9.91,49.55
1098,66,South,2023-12-07,38.69,193.45
1013,71,East,2023-07-10,14.83,74.15
1065,89,East,2023-04-22,41.51,207.55
1095,176,North,2023-03-18,43.26,216.3
1072,131,South,2023-09-15,39.35,196.75
1029,56,North,2023-12-05,5.38,26.9
1031,78,East,2023-09-03,17.62,88.1
1035,133,East,2023-05-06,18.18,90.9
1025,153,West,2023-02-07,47.13,235.65
1092,117,North,2023-05-15,48.33,241.65
1017,51,East,2023-03-11,27.6,138.0
1032,104,North,2023-12-22,27.26,136.3
1063,1,East,2023-07-31,49.12,245.6
1020,83,West,2023-04-25,49.68,248.4
1047,168,North,2023-04-09,26.2,131.0
1001,39,East,2023-08-02,35.42,177.1
1057,183,West,2023-04-04,14.48,72.4
1022,166,West,2023-06-30,29.71,148.55
1025,148,North,2023-08-28,25.5,127.5
1015,161,West,2023-05-10,25.39,126.95
1058,98,East,2023-11-02,9.32,46.6
1100,66,East,2023-11-12,25.46,127.3
1070,62,South,2023-06-15,17.73,88.65
1014,105,West,2023-11-11,49.55,247.75
1043,165,East,2023-04-16,24.02,120.1
1028,62,West,2023-10-20,5.42,27.1
1065,47,East,2023-10-18,46.57,232.85
1095,170,North,2023-06-03,7.94,39.7
1003,92,West,2023-08-28,40.67,203.35
1061,171,East,2023-12-05,19.08,95.4
1095,29,South,2023-06-21,12.98,64.9
1043,135,East,2023-03-30,16.7,83.5
1073,28,East,2023-07-01,42.15,210.75
1010,169,South,2023-06-13,46.21,231.05
1064,49,South,2023-05-26,19.58,97.9
1096,51,South,2023-10-27,37.37,186.85
1053,138,North,2023-12-09,14.79,73.95
1090,125,East,2023-05-19,41.9,209.5
1069,163,East,2023-09-23,10.85,54.25
1026,27,East,2023-04-11,47.27,236.35
1004,18,West,2023-08-04,26.27,131.35
1025,60,North,2023-07-07,19.7,98.5
1023,179,West,2023-06-12,7.37,36.85
1005,17,West,2023-07-04,27.6,138.0
1087,55,North,2023-01-12,34.93,174.65
1050,92,East,2024-01-01,24.76,123.8
1050,134,North,2023-07-07,15.69,78.45
1095,167,East,2023-11-13,14.14,70.7
1009,2,South,2023-11-26,35.34,176.7
1090,184,West,2023-05-22,39.17,195.85
1061,50,West,2023-08-28,22.26,111.3
1095,44,West,2023-03-04,48.72,243.6
1010,49,North,2023-07-26,32.3,161.5
1018,100,North,2023-03-31,33.82,169.1
1041,178,West,2023-02-10,23.54,117.7
1080,92,East,2023-10-02,48.51,242.55
1075,19,South,2023-02-21,35.16,175.8
1066,28,West,2023-03-24,25.35,126.75
1038,145,South,2023-03-07,40.99,204.95
1100,152,North,2023-12-16,23.13,115.65
1093,34,West,2023-06-26,45.37,226.85
1070,24,South,2023-09-23,32.88,164.4
1032,136,South,2023-03-02,12.34,61.7
1009,13,West,2023-01-25,9.02,45.1
1023,147,North,2023-03-02,19.35,96.75
1050,188,South,2023-01-20,29.88,149.4
1091,119,North,2023-02-02,27.77,138.85
1027,99,East,2023-11-30,40.5,202.5
1003,85,North,2023-09-12,24.65,123.25
1094,19,North,2023-03-09,39.93,199.65
1038,103,North,2023-08-06,47.18,235.9
1040,141,North,2023-08-09,22.48,112.4
1058,142,West,2023-09-06,30.69,153.45
1047,63,East,2023-01-12,43.4,217.0
1091,117,East,2023-10-06,23.01,115.05
1049,119,West,2023-04-03,42.73,213.65
1021,10,East,2023-10-11,43.99,219.95
1053,154,East,2023-08-21,31.74,158.7
1039,142,West,2023-11-23,49.72,248.6
1088,20,South,2023-01-15,49.42,247.1
1057,68,East,2023-09-21,16.27,81.35
1070,9,North,2023-05-17,16.76,83.8
1084,82,South,2023-12-30,38.1,190.5
1007,92,East,2023-04-27,13.17,65.85
1072,18,South,2023-02-20,29.72,148.6
1058,64,South,2023-09-26,9.18,45.9
1078,19,South,2023-09-29,30.87,154.35
1100,82,South,2023-06-20,43.7,218.5
1088,9,East,2023-05-31,44.06,220.3
1020,114,South,2023-02-01,23.97,119.85
1094,23,West,2023-01-31,28.94,144.7
1021,180,East,2023-07-18,28.93,144.65
1060,32,East,2023-10-17,26.15,130.75
1059,104,South,2023-11-18,10.28,51.4
1071,34,North,2023-08-21,40.92,204.6
1014,199,East,2023-12-07,17.11,85.55
1018,174,North,2023-10-15,28.39,141.95
1030,121,East,2023-06-19,12.83,64.15
1037,190,North,2023-10-20,12.54,62.7
1023,97,West,2023-12-06,29.99,149.95
1034,78,North,2023-10-04,8.63,43.15
1003,160,West,2023-10-27,36.4,182.0
1065,166,South,2023-03-08,29.51,147.55
1052,196,West,2023-05-19,19.1,95.5
1041,111,North,2023-06-25,9.88,49.4
1008,104,East,2023-08-01,48.43,242.15
1068,142,East,2023-12-07,34.33,171.65
1026,31,North,2023-12-14,34.83,174.15
1016,46,East,2023-07-20,11.99,59.95
1072,176,West,2023-08-13,27.21,136.05
1022,187,South,2023-06-11,39.4,197.0
1027,41,West,2023-06-13,43.9,219.5
1009,57,North,2023-04-03,31.34,156.7
1078,189,North,2023-10-08,38.85,194.25
1008,96,South,2023-06-11,24.55,122.75
1053,5,West,2023-10-09,34.24,171.2
1065,115,West,2023-01-22,17.9,89.5
1061,107,South,2023-04-10,8.71,43.55
1008,103,East,2023-08-08,23.13,115.65
1071,189,North,2023-06-15,49.26,246.3
1063,79,West,2023-12-07,31.76,158.8
1008,54,West,2023-03-25,37.69,188.45
1085,78,West,2023-05-08,45.9,229.5
1081,4,East,2023-05-21,23.33,116.65
1018,56,North,2023-09-30,19.61,98.05
1084,46,West,2023-10-29,31.05,155.25
1069,127,North,2023-09-16,35.84,179.2
1043,52,East,2023-06-09,13.29,66.45
1063,74,West,2023-01-07,14.64,73.2
1089,92,East,2023-04-12,43.33,216.65
1089,69,West,2023-04-10,33.64,168.2
1083,60,West,2023-06-21,42.82,214.1
1029,123,West,2023-02-10,27.54,137.7
1086,56,East,2023-06-15,23.16,115.8
1094,193,West,2023-02-02,48.88,244.4
1091,114,East,2023-03-29,25.72,128.6
1003,71,East,2023-05-27,9.2,46.0
1064,123,West,2023-04-10,9.97,49.85
1073,84,East,2023-10-07,46.3,231.5
1065,108,East,2023-01-24,33.29,166.45
1016,5,West,2023-05-22,47.66,238.3
1072,47,West,2023-12-11,27.68,138.4
1086,150,West,2023-01-22,15.18,75.9
1006,135,West,2023-04-16,35.52,177.6
1057,170,South,2023-09-07,29.27,146.35
1040,77,North,2023-06-27,29.65,148.25
1022,160,East,2023-04-02,15.36,76.8
1025,72,North,2023-02-04,13.54,67.7
1059,118,North,2023-12-12,22.03,110.15
1092,192,North,2023-05-18,46.64,233.2
1010,29,East,2023-08-08,41.44,207.2
1021,184,West,2023-11-07,34.32,171.6
1093,16,North,2023-12-31,13.82,69.1
1064,30,East,2023-03-03,9.35,46.75
1074,43,West,2023-10-30,8.08,40.4
1077,141,West,2023-11-06,46.5,232.5
1067,193,South,2023-05-04,24.43,122.15
1002,21,West,2023-12-24,10.25,51.25
1036,182,North,2023-05-29,25.04,125.2
1091,55,South,2023-05-12,30.0,150.0
1050,112,East,2023-08-30,32.72,163.6
1024,146,South,2023-10-17,36.85,184.25
1042,95,West,2023-01-14,14.6,73.0
1038,46,North,2023-01-07,41.48,207.4
1033,151,North,2023-12-04,36.55,182.75
1095,79,West,2023-11-12,18.11,90.55
1069,159,South,2023-06-27,10.24,51.2
1083,8,East,2023-02-11,31.26,156.3
1027,83,West,2023-07-17,38.07,190.35
1092,48,North,2023-04-22,9.0,45.0
1036,42,North,2023-11-01,34.53,172.65
1035,37,East,2023-04-27,34.45,172.25
1016,55,North,2023-01-17,25.92,129.6
1094,76,South,2023-12-09,33.0,165.0
1067,26,North,2023-06-29,46.65,233.25
1088,192,East,2023-05-03,36.49,182.45
1006,172,West,2023-07-23,31.68,158.4
1033,47,East,2023-05-18,35.87,179.35
1011,64,West,2023-06-11,5.38,26.9
1004,185,East,2023-11-29,6.11,30.55
1073,194,South,2023-06-20,10.86,54.3
1034,137,West,2023-06-12,27.74,138.7
1034,143,South,2023-08-12,25.08,125.4
1022,174,West,2023-07-15,32.28,161.4
1048,197,North,2023-05-27,46.24,231.2
1070,56,East,2023-12-16,17.85,89.25
1080,142,West,2023-03-12,44.35,221.75
1001,82,South,2023-07-17,45.63,228.15
1052,61,North,2023-05-05,37.78,188.9
1004,165,West,2023-11-14,45.13,225.65
1046,75,West,2023-01-26,41.64,208.2
1074,10,North,2023-08-06,35.22,176.1
1000,182,West,2023-01-05,17.09,85.45
1037,71,East,2023-11-10,40.89,204.45
1055,26,North,2023-05-02,39.31,196.55
1016,3,North,2023-10-31,22.19,110.95
1009,46,West,2024-01-01,35.3,176.5
1014,136,East,2023-05-06,48.7,243.5
1082,190,West,2023-03-02,31.46,157.3
1023,132,East,2023-07-23,43.95,219.75
1031,156,South,2023-10-04,39.55,197.75
1037,78,North,2023-08-07,32.9,164.5
1067,15,East,2023-02-08,23.84,119.2
1035,91,South,2023-05-21,27.12,135.6
1074,161,North,2023-01-05,36.5,182.5
1052,47,North,2023-12-27,30.5,152.5
1075,49,North,2023-03-16,48.79,243.95
1033,152,South,2023-01-25,33.21,166.05
1053,143,East,2023-09-09,45.65,228.25
1050,199,West,2023-03-17,28.93,144.65
1036,63,West,2023-03-18,29.84,149.2
1012,22,West,2023-05-06,31.84,159.2
1059,152,South,2023-02-22,33.54,167.7
1055,54,North,2023-11-28,30.92,154.6
1028,76,South,2023-07-10,35.17,175.85
1032,93,West,2023-12-05,42.13,210.65
1033,82,East,2023-08-25,8.92,44.6
1043,40,North,2023-01-03,34.51,172.55
1031,121,North,2023-02-24,34.34,171.7
1056,50,East,2023-08-20,40.8,204.0
1001,29,North,2023-04-16,27.59,137.95
1059,60,East,2023-03-27,28.68,143.4
1067,59,South,2023-12-17,20.6,103.0
1004,16,West,2023-02-16,5.12,25.6
1064,97,West,2023-11-19,28.74,143.7
1009,5,North,2023-11-09,17.09,85.45
1092,12,West,2023-04-14,33.72,168.6
1081,53,South,2023-11-08,19.98,99.9
1068,44,North,2023-09-17,9.69,48.45
1066,159,North,2023-11-08,11.0,55.0
1098,100,South,2023-02-06,7.89,39.45
1035,155,North,2023-01-12,34.92,174.6
1007,86,East,2023-11-21,12.15,60.75
1063,147,West,2023-11-11,41.35,206.75
1086,95,North,2023-12-06,46.94,234.7
1044,82,South,2023-02-23,26.04,130.2
1098,56,East,2023-06-13,42.56,212.8
1086,49,South,2023-02-07,8.06,40.3
1047,11,West,2023-06-14,45.4,227.0
1058,79,East,2023-03-17,41.3,206.5
1074,146,South,2023-12-23,24.7,123.5
1080,50,North,2023-10-07,37.62,188.1
1018,104,East,2023-12-22,33.48,167.4
1088,145,North,2023-01-16,22.07,110.35
1037,1,West,2023-09-02,29.86,149.3
1020,1,West,2023-09-04,28.31,141.55
1038,56,East,2023-08-27,11.23,56.15
1094,115,West,2023-06-30,32.9,164.5
1030,90,South,2023-05-18,32.01,160.05
1078,103,South,2023-12-19,15.77,78.85
1099,94,South,2023-10-28,19.22,96.1
1026,199,West,2023-05-15,27.66,138.3
1100,71,East,2023-03-01,34.44,172.2
1078,171,North,2023-06-27,39.9,199.5
1005,122,West,2023-06-21,44.36,221.8
1043,170,West,2023-01-19,46.46,232.3
1056,105,East,2023-06-26,20.55,102.75
1054,161,North,2023-05-05,42.96,214.8
1086,78,West,2023-02-15,10.61,53.05
1000,99,North,2023-02-16,20.28,101.4
1047,180,North,2023-12-09,48.55,242.75
1027,137,North,2023-09-08,31.48,157.4
1034,153,West,2023-03-11,23.03,115.15
1030,173,North,2023-06-13,12.44,62.2
1001,135,South,2023-11-10,13.95,69.75
1037,53,East,2023-09-21,45.83,229.15
1011,162,West,2023-02-05,10.18,50.9
1100,104,South,2023-04-05,27.16,135.8
1080,66,East,2023-10-16,21.01,105.05
1046,97,West,2023-11-20,39.75,198.75
1034,136,East,2023-03-05,11.61,58.05
1074,178,West,2023-04-12,42.13,210.65
1089,43,East,2023-04-03,42.75,213.75
1041,119,South,2023-04-01,13.67,68.35
1043,10,West,2023-08-01,47.81,239.05
1017,119,South,2023-02-13,49.42,247.1
1050,48,West,2023-08-14,47.22,236.1
1013,106,North,2023-04-11,43.44,217.2
1031,17,East,2023-07-02,20.86,104.3
1061,14,South,2023-03-10,10.45,52.25
1038,76,East,2023-12-25,13.95,69.75
1028,92,North,2023-04-23,23.21,116.05
1076,30,North,2023-04-26,26.18,130.9
1010,148,North,2023-07-27,35.86,179.3
1091,39,South,2023-10-28,49.79,248.95
1070,164,West,2023-11-21,39.43,197.15
1055,192,West,2023-07-12,27.92,139.6
1021,122,South,2023-06-23,22.97,114.85
1020,144,South,2023-10-10,32.13,160.65
1010,151,North,2023-07-17,11.36,56.8
1061,138,West,2023-07-23,31.3,156.5
1017,159,East,2023-08-01,45.71,228.55
1018,91,North,2023-04-23,9.63,48.15
